ImageNumber,ObjectNumber,Metadata_Channel,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_compound,Metadata_concentration,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_posNum,Metadata_posPath,Metadata_timeNum,Metadata_wellNum,Metadata_wellNum,Metadata_wellPath,AreaShape_Center_X,AreaShape_Center_Y,Math_area_micronsq,TrackObjects_Label_4
274,1,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,183.0,1.0,10287.863453,1.0
274,2,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,427.0,12.0,14472.757061,2.0
274,3,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,258.0,27.0,8120.686406000001,3.0
274,4,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,301.0,36.0,1843.345994,4.0
274,5,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,346.0,62.0,16515.383703,5.0
274,6,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,266.0,63.0,2889.5693960000003,6.0
274,7,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,115.0,66.0,2914.4794770000003,7.0
274,8,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,254.0,69.0,4483.81458,8.0
274,9,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,433.0,71.0,3263.220611,9.0
274,10,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0040--fsk_809--2/P001--fsk_809--2/demoplate_01--fsk_809--2--W0040--P001--T0000--C00.tif,0,0,fsk_809,2,demoplate_01--fsk_809--2--W0040--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_809--2,0000,0040,0040,W0040--fsk_809--2,108.0,87.0,2964.2996390000003,10.0
