ImageNumber,ObjectNumber,Metadata_Channel,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_compound,Metadata_concentration,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_posNum,Metadata_posPath,Metadata_timeNum,Metadata_wellNum,Metadata_wellNum,Metadata_wellPath,AreaShape_Center_X,AreaShape_Center_Y,Math_area_micronsq,TrackObjects_Label_4
253,1,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,300.0,14.0,2017.7165610000002,1.0
253,2,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,163.0,22.0,3761.4222310000005,2.0
253,3,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,292.0,22.0,1967.8963990000002,3.0
253,4,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,398.0,25.0,2341.547614,4.0
253,5,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,305.0,28.0,1519.5149410000001,5.0
253,6,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,365.0,30.0,996.4032400000001,6.0
253,7,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,284.0,31.0,3711.602069,7.0
253,8,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,153.0,40.0,5181.296848,8.0
253,9,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,130.0,62.0,1021.3133210000001,9.0
253,10,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,239.0,78.0,2615.558505,10.0
253,11,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,168.0,90.0,3736.5121500000005,11.0
253,12,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,256.0,102.0,1145.863726,12.0
253,13,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,173.0,105.0,10860.795316000002,13.0
253,14,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,8.0,107.0,1793.525832,14.0
253,15,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,188.0,119.0,7024.642842,15.0
253,16,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,443.0,126.0,2590.648424,16.0
253,17,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,152.0,128.0,7971.225920000001,17.0
253,18,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,511.0,133.0,498.20162000000005,18.0
253,19,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,467.0,134.0,1469.6947790000002,19.0
253,20,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,240.0,149.0,3063.9399630000003,20.0
253,21,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,62.0,150.0,2864.6593150000003,21.0
253,22,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,173.0,160.0,6999.732761,22.0
253,23,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,351.0,161.0,21447.579741,23.0
253,24,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,256.0,164.0,5006.926281,24.0
253,25,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,200.0,173.0,16042.092164000002,25.0
253,26,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,253.0,182.0,3562.141583,26.0
253,27,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,0,0,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,0037,W0037--fsk--0.02,197.0,195.0,5006.926281,nan
